93.61	10.20	1.00	blue	left	0.701	0.321	0.737	2.057	-7.591	Jab	Hit	None
93.25	28.18	1.00	red	right	0.601	0.369	1.312	2.251	-7.383	RearOverhand	Hit	None
92.73	11.58	1.00	red	left	0.539	0.667	1.423	2.519	-7.392	Jab	Hit	EyeLeft
92.07	5.20	1.00	red	left	0.489	0.737	1.394	2.551	-7.512	LeadHook	Hit	None
91.77	35.07	1.00	red	right	0.368	0.058	1.554	2.007	-7.608	RearHook	Hit	None
90.69	27.48	1.00	red	right	0.062	0.833	1.387	2.551	-8.687	Jab	Hit	EyeLeft
89.67	1.66	1.02	red	right	0.112	0.330	1.261	1.938	-9.110	Jab	Hit	None
88.67	47.92	1.04	blue	right	0.486	0.668	0.979	2.385	-8.355	Jab	Hit	Chin
88.62	25.21	1.00	red	right	0.471	0.810	0.725	2.476	-8.650	WideJab	Hit	None
88.35	44.38	1.00	blue	left	0.461	0.829	0.949	2.533	-8.453	RearHook	Hit	TempleRight
88.28	2.30	1.00	red	right	0.344	0.785	1.019	2.469	-8.696	Pull	Hit	None
87.20	29.45	1.07	blue	right	0.631	0.272	1.095	2.100	-7.913	Jab	Hit	None
87.18	1.36	1.00	red	left	0.694	0.420	0.698	2.130	-8.120	RearOverhand	Hit	None
86.91	45.20	1.01	blue	left	0.676	0.209	1.167	2.102	-7.713	Cross	Hit	Liver
85.54	4.93	1.00	blue	left	0.239	0.798	1.347	2.565	-8.332	Cross	Hit	None
85.15	20.38	1.00	red	left	0.469	0.696	1.032	2.464	-8.110	Pull	Hit	None
84.80	50.24	1.00	red	right	0.397	0.734	1.176	2.516	-8.200	LeadHook	Hit	None
84.63	1.21	1.00	blue	left	0.259	0.742	1.297	2.517	-8.461	BackHand	Hit	None
84.23	1.78	1.00	blue	left	0.230	0.674	1.337	2.452	-8.587	LeadHook	Hit	Chin
83.86	2.44	1.00	blue	right	0.355	0.369	1.612	2.064	-8.434	Cross	Hit	None
83.50	15.88	1.01	red	left	0.501	0.574	1.104	2.453	-8.619	LeadHook	Hit	Nose
81.96	9.09	1.00	blue	left	0.468	0.628	1.209	2.577	-7.295	Jab	Hit	None
81.55	29.95	1.00	red	left	0.435	0.577	1.322	2.477	-7.780	Jab	Hit	None
80.26	10.15	1.00	blue	left	0.478	0.606	1.180	2.535	-7.541	Jab	Hit	None
80.00	14.79	1.00	red	left	0.498	0.569	1.116	2.457	-8.049	LeadHook	Hit	Chin
77.94	58.16	1.00	blue	right	0.514	0.719	1.089	2.532	-8.079	Cross	Hit	None
73.78	4.99	1.00	red	left	0.458	0.586	0.998	2.381	-8.205	Jab	Hit	None
72.87	10.49	1.06	blue	left	0.875	0.795	1.320	2.549	-7.092	Jab	Hit	None
72.47	4.07	1.00	red	left	0.277	0.649	1.565	2.493	-7.789	Jab	Hit	None
71.54	14.83	1.00	red	right	0.300	0.719	1.383	2.540	-7.975	Cross	Hit	Nose
